race,gender,relationship,age,hours-per-week,workclass,occupation,education,native-country,marital-status,Class-label
4,0,3,17,8,2,0,1,38,4,0
4,0,5,38,40,2,6,11,38,2,0
4,1,0,39,50,0,9,14,38,2,1
4,1,0,29,45,2,2,11,38,2,0
4,0,4,39,40,2,11,8,38,0,0
4,1,0,42,40,2,9,15,38,2,1
4,1,0,46,50,1,3,12,38,2,1
4,1,0,73,25,2,5,5,38,2,0
4,0,1,47,40,1,9,15,38,0,0
4,0,4,28,70,2,11,11,38,4,0
4,1,2,27,40,2,11,0,38,4,0
4,1,1,38,40,2,3,14,38,4,1
4,1,1,19,35,2,11,11,38,4,0
4,1,4,60,40,1,9,8,38,0,1
4,1,1,24,40,2,6,15,38,4,0
4,1,0,52,40,2,6,1,38,2,0
4,0,1,36,45,2,3,9,38,0,0
4,0,1,26,40,1,9,12,1,4,0
4,1,3,28,16,5,9,9,38,4,0
4,1,0,38,50,3,2,9,38,2,1
4,1,0,47,50,2,3,12,38,2,1
4,0,4,50,40,2,3,9,38,0,1
4,1,0,27,40,2,11,11,38,2,0
4,0,4,47,40,2,9,15,38,6,0
4,0,3,36,40,2,6,0,38,2,0
2,1,1,49,40,2,6,11,38,0,0
4,0,1,63,40,2,3,11,38,0,0
4,1,0,36,70,2,13,11,38,2,1
4,0,4,42,35,2,0,15,38,0,0
2,0,1,28,45,2,3,12,38,4,0
4,0,5,38,22,2,0,11,38,2,0
4,1,0,43,40,2,9,9,38,2,1
4,1,0,49,40,2,9,15,38,2,1
4,0,1,59,40,2,6,11,38,0,0
4,1,0,25,40,2,11,9,38,2,1
4,0,1,26,36,2,9,7,38,4,0
4,0,1,59,48,2,9,15,38,0,0
4,1,0,34,45,2,2,15,38,2,0
1,1,0,34,43,2,9,12,18,2,1
4,0,1,67,24,2,7,11,38,6,0
4,0,1,45,44,2,3,8,38,0,0
2,1,0,64,40,2,2,5,38,2,0
4,1,0,51,38,2,9,12,1,2,1
4,1,0,31,55,2,11,9,38,2,1
4,1,0,42,45,3,3,9,38,2,1
1,1,0,65,40,2,7,4,38,2,0
4,1,1,23,20,2,0,15,38,4,0
4,1,0,31,45,2,2,15,38,2,0
4,0,1,33,40,2,6,0,38,0,0
4,1,3,17,35,1,2,1,38,4,0
4,1,0,63,46,2,5,12,38,2,0
4,1,0,48,60,2,6,11,38,2,1
4,1,0,45,40,1,5,7,38,2,0
4,1,3,17,10,2,5,0,38,4,0
4,1,0,26,40,1,2,11,38,2,0
2,0,4,38,40,0,12,15,38,0,0
4,0,5,29,40,2,3,11,27,2,0
4,0,4,44,32,2,0,15,38,6,0
4,1,0,43,40,0,2,12,38,2,0
4,1,0,39,40,5,3,9,38,2,0
2,1,1,43,40,2,7,11,13,4,0
4,0,4,23,45,2,0,11,38,4,0
1,0,3,19,40,2,7,11,38,4,0
4,1,0,49,40,4,2,6,1,2,0
4,1,0,52,40,2,2,15,38,2,0
4,1,0,32,50,2,13,11,38,2,0
4,1,0,38,40,2,13,9,38,2,0
4,1,3,44,40,2,5,15,38,0,0
4,1,0,63,40,2,11,5,38,2,0
4,1,3,21,40,2,11,15,3,4,0
4,1,0,32,40,2,2,15,38,2,0
4,0,4,24,50,4,7,11,38,5,0
4,1,0,50,40,5,13,11,32,2,0
4,1,0,26,80,3,11,9,38,2,1
4,1,0,35,35,2,3,11,38,2,0
4,1,0,31,44,2,2,9,38,2,1
3,1,1,24,66,2,4,3,25,4,0
4,1,0,40,56,2,2,11,38,2,0
4,1,1,31,55,2,3,9,38,4,0
4,1,3,43,40,2,5,11,30,4,0
4,1,0,44,35,2,11,11,38,2,1
4,0,2,40,40,2,9,9,38,4,0
4,1,0,52,42,1,10,15,38,2,0
4,1,0,51,40,4,2,4,38,2,0
4,1,0,39,40,5,9,9,38,2,0
4,1,0,40,50,2,11,7,38,2,1
4,1,1,40,35,4,6,15,38,4,0
4,1,0,33,40,2,2,11,38,2,0
4,1,0,38,60,1,10,15,38,2,1
4,1,4,29,50,2,5,8,38,0,0
2,0,1,37,37,2,0,15,38,0,0
4,1,0,37,45,2,2,11,38,2,1
4,1,3,19,40,2,6,11,38,4,0
2,1,0,46,40,1,6,11,38,2,0
4,1,0,46,40,2,3,7,38,2,1
2,1,3,37,30,2,10,15,38,4,0
4,0,4,38,43,2,0,15,38,0,0
4,1,0,26,40,2,2,11,38,2,0
4,0,1,34,35,2,7,9,38,4,0
4,1,0,57,40,2,9,9,38,2,0
4,1,1,33,65,2,2,1,38,4,0
4,1,3,26,40,1,10,15,38,4,0
4,0,1,20,84,2,11,11,38,4,0
4,1,0,38,60,2,9,9,38,2,1
4,1,0,61,6,2,7,15,38,2,0
4,1,3,17,16,2,2,15,38,4,0
3,1,0,40,40,2,6,15,38,2,1
4,1,3,18,16,2,7,1,38,4,0
4,0,3,21,32,2,11,7,38,4,0
4,1,3,41,40,2,7,11,28,4,0
4,0,1,46,40,2,6,1,38,5,0
4,1,0,55,40,0,3,11,38,2,0
4,1,1,27,52,2,11,7,38,4,0
4,1,0,39,42,2,7,11,38,2,0
2,1,3,36,48,2,13,11,38,4,0
4,1,0,51,40,2,13,15,38,2,0
4,1,1,27,40,2,11,9,38,4,0
4,1,0,30,40,1,9,9,38,2,1
4,1,1,42,47,2,11,11,38,0,0
4,0,3,23,20,2,7,9,38,4,0
4,1,0,56,40,2,3,8,38,2,1
4,1,0,41,50,4,2,15,38,2,0
4,1,0,49,46,2,2,11,38,2,0
0,0,1,46,60,0,2,8,38,0,0
4,1,0,54,40,2,2,11,11,2,0
4,1,0,38,43,2,13,15,38,2,1
1,1,0,45,50,4,9,14,18,2,1
4,1,0,50,30,4,9,14,38,2,1
4,0,1,22,40,2,11,15,38,4,0
4,1,1,31,40,2,4,11,20,4,0
4,1,1,27,30,2,7,11,38,0,0
4,1,0,34,40,2,2,11,38,2,0
4,1,3,46,30,2,13,1,38,4,0
4,1,0,47,60,2,11,9,38,2,1
1,1,0,36,40,5,7,8,38,2,0
4,1,3,22,40,2,5,11,38,4,0
4,1,0,51,45,2,11,11,38,2,0
4,1,1,43,30,2,7,15,38,0,0
4,1,1,54,50,2,9,15,38,6,0
2,0,3,24,40,2,6,6,5,4,0
1,1,1,29,55,2,9,14,38,4,0
4,0,4,40,38,5,0,15,38,0,0
4,1,3,18,20,2,7,1,38,4,0
4,1,1,31,50,2,0,9,38,4,0
4,1,0,57,40,2,12,10,10,2,1
2,0,1,32,40,2,0,12,38,4,0
4,1,0,48,40,2,3,12,38,2,1
4,1,0,24,35,2,2,15,38,2,0
4,0,1,24,22,2,7,7,38,0,0
4,1,0,24,40,2,2,8,12,2,0
4,0,5,49,30,1,9,9,38,2,1
4,1,0,27,70,4,4,11,38,2,0
4,0,4,37,40,2,12,15,38,0,0
4,1,0,33,60,2,2,15,38,2,1
4,1,3,19,25,2,11,15,38,4,0
4,0,5,45,40,2,3,9,38,2,1
4,0,1,54,40,1,9,12,38,0,0
4,1,4,47,40,2,2,11,38,0,0
3,0,3,22,22,2,11,15,5,3,0
4,1,1,20,40,2,7,11,38,4,0
4,1,0,36,40,2,5,6,38,2,0
4,1,0,58,40,4,13,5,38,2,1
4,0,4,34,40,3,11,9,38,0,0
4,0,5,36,44,2,9,12,38,2,1
2,0,1,28,60,1,0,9,38,4,0
4,1,3,38,40,1,3,8,38,0,0
1,1,1,32,40,2,2,1,18,4,0
4,1,0,35,60,3,3,11,38,2,0
4,1,0,51,60,3,11,7,38,2,0
4,1,1,33,45,2,3,15,38,4,0
4,0,1,71,15,2,9,12,10,0,0
4,1,0,48,40,2,9,12,38,2,1
4,1,0,53,50,4,11,11,38,2,0
4,1,0,40,40,2,0,8,38,2,1
4,1,0,64,5,4,11,11,38,2,0
4,1,0,42,48,0,0,11,38,2,1
4,1,0,25,40,2,2,11,38,2,1
4,0,4,66,50,2,11,15,38,6,1
4,1,0,42,55,4,3,15,38,2,1
4,1,4,24,40,2,4,11,38,4,0
4,0,3,19,25,2,5,11,38,4,0
4,0,3,26,24,2,11,15,38,4,0
2,1,3,22,30,2,7,11,38,4,0
4,1,0,33,40,2,11,15,38,2,0
4,1,1,63,12,2,4,1,38,4,0
4,1,1,20,30,2,5,15,38,4,0
4,1,1,33,40,2,2,4,25,3,0
4,1,0,56,40,2,2,11,38,2,0
4,1,0,70,24,4,4,8,38,2,1
4,1,0,42,40,2,12,11,38,2,1
2,0,1,25,40,1,9,9,38,4,0
4,1,0,28,40,2,6,15,38,2,1
4,1,0,80,40,4,7,11,38,2,0
2,0,1,36,40,2,13,0,38,4,0
4,1,0,37,40,2,3,12,38,2,1
4,1,0,38,60,2,0,11,38,2,1
4,0,1,52,35,5,7,11,38,5,0
4,0,4,49,40,2,0,11,38,6,0
4,1,0,30,40,2,13,11,38,2,0
2,1,0,36,50,2,11,15,38,2,1
4,1,0,70,35,3,9,14,38,2,1
4,1,1,55,62,2,4,15,38,6,1
4,0,1,25,40,2,3,9,38,6,0
4,0,5,59,40,2,6,11,21,2,1
4,1,1,22,40,2,2,15,38,4,0
4,1,1,41,50,1,2,7,38,5,0
4,1,0,62,45,2,3,11,38,2,1
4,0,2,54,40,2,0,11,38,4,0
2,0,4,38,40,2,7,11,38,4,0
4,1,0,52,40,2,9,11,38,2,1
4,1,0,36,40,2,6,1,38,2,0
4,1,0,74,30,3,3,11,38,2,1
4,0,5,35,15,4,7,4,25,2,0
0,1,1,41,40,2,0,2,38,0,0
4,0,5,30,40,2,12,8,38,2,0
4,1,0,25,48,2,6,11,38,2,0
4,1,1,35,60,2,3,15,38,4,1
4,1,0,38,50,2,3,9,38,2,1
4,1,0,34,40,5,6,12,38,2,1
4,1,0,48,50,2,3,12,38,2,1
1,0,1,50,15,4,12,4,38,4,0
4,0,3,19,40,2,0,11,38,4,0
4,1,0,51,40,2,11,15,38,2,0
4,1,4,39,40,2,0,9,38,0,0
4,0,3,20,40,2,7,1,38,4,0
4,1,3,17,16,2,5,1,38,4,0
4,1,0,42,50,2,11,15,38,2,1
3,0,2,25,25,2,7,15,6,4,0
4,0,4,36,40,2,0,11,38,0,0
4,0,1,65,40,2,9,10,38,6,0
4,1,0,32,70,4,6,9,38,2,1
4,1,1,33,45,3,9,9,38,4,0
2,0,4,32,20,5,12,15,38,4,0
4,1,0,25,40,2,13,11,38,2,0
4,0,4,41,40,1,10,15,38,0,0
4,1,0,44,40,2,2,11,38,2,1
4,1,0,72,12,2,7,0,38,2,0
4,1,1,36,52,2,3,11,38,0,0
4,1,0,67,20,4,4,11,38,2,0
4,1,0,28,45,2,13,11,38,2,0
3,1,0,24,40,2,5,1,38,2,0
4,1,3,17,8,2,11,5,38,4,0
2,0,4,32,30,4,3,9,38,0,0
4,0,1,67,40,2,7,1,38,6,0
1,1,0,51,40,2,9,12,18,2,0
4,1,1,32,40,2,2,3,12,4,0
4,1,0,39,40,2,3,15,38,2,1
4,0,1,18,35,4,2,15,38,4,0
4,1,0,50,45,4,2,9,38,2,1
4,0,1,24,15,2,11,0,38,4,0
4,0,1,21,40,1,0,15,38,4,0
1,0,2,24,16,2,0,9,38,4,0
4,1,3,34,40,2,7,8,38,4,0
2,1,1,49,32,4,2,0,38,4,0
0,0,1,50,40,2,6,11,38,0,0
4,0,3,33,40,2,3,7,38,0,0
4,1,3,18,40,2,0,15,38,4,0
4,0,4,45,55,2,0,8,38,0,1
4,0,1,20,35,2,11,11,38,4,0
4,1,0,46,37,3,3,9,38,2,1
4,0,1,64,40,1,0,11,38,6,0
4,1,1,39,45,2,9,10,38,4,0
4,1,1,35,70,2,2,11,38,4,0
4,1,1,21,32,2,7,15,38,4,0
4,1,1,29,45,2,12,7,38,4,0
2,0,5,38,30,5,3,9,38,2,1
4,0,4,45,40,2,7,11,38,0,0
1,1,1,30,50,4,9,12,18,0,1
4,0,5,41,40,2,0,15,38,2,1
1,1,1,37,40,2,2,11,16,4,0
4,1,0,45,60,2,11,9,38,2,1
4,1,0,45,48,3,3,11,38,2,1
4,1,2,20,20,0,0,11,38,4,0
4,0,1,63,60,3,11,15,38,6,1
4,1,0,35,40,4,3,15,38,2,0
4,1,0,24,50,2,9,9,38,2,0
4,1,1,19,50,2,13,15,38,4,0
4,1,3,23,35,2,7,11,38,4,0
4,0,1,34,45,2,9,9,38,4,0
4,1,0,36,50,4,13,4,25,2,1
4,1,2,46,5,2,5,11,38,4,0
4,1,0,38,42,1,3,9,38,2,1
4,0,1,55,40,1,0,2,38,6,0
1,1,2,27,40,2,0,15,18,4,0
4,1,0,48,45,2,2,15,38,2,1
4,0,3,35,50,2,7,11,38,0,0
2,1,0,53,40,2,2,15,38,2,1
4,1,0,47,40,2,2,11,38,2,0
4,1,1,50,22,2,2,15,38,0,0
4,1,0,32,40,2,11,15,38,2,0
4,1,0,40,46,2,5,11,38,2,0
4,1,0,41,50,2,11,15,38,2,1
4,1,1,47,40,0,9,9,38,0,0
2,0,3,21,25,2,11,15,38,4,0
4,1,0,45,35,1,0,12,38,2,0
2,0,4,33,14,2,7,5,37,4,0
4,0,4,68,25,6,4,15,38,3,0
4,1,0,44,55,2,3,14,38,2,1
4,1,0,49,50,2,6,0,38,2,0
4,1,0,45,40,2,9,10,30,2,1
4,1,0,41,65,2,13,15,38,2,1
4,1,0,29,40,2,13,5,25,2,0
4,1,2,19,25,2,2,11,25,4,0
4,1,0,56,40,2,5,0,38,2,0
4,1,0,55,60,4,2,11,38,2,0
4,1,1,29,50,2,2,11,38,4,0
4,0,1,21,25,2,8,11,38,4,0
4,1,1,52,50,2,5,4,38,4,0
4,0,3,22,40,2,7,11,38,4,0
4,1,0,20,60,2,0,11,38,2,0
2,1,3,31,50,2,2,11,8,4,0
4,1,0,39,40,2,2,11,38,2,0
4,0,1,55,40,2,12,15,38,0,0
4,1,4,35,40,2,11,7,38,5,0
4,1,0,45,55,2,2,9,38,2,1
4,1,0,61,60,2,3,12,38,2,1
4,1,3,18,30,2,5,11,38,4,0
4,1,1,51,40,5,0,9,38,6,0
4,1,0,37,40,4,6,11,38,2,0
4,0,3,32,38,2,7,15,38,4,0
2,1,4,48,45,2,2,11,38,5,0
4,1,0,62,53,2,13,5,38,2,0
4,1,1,28,45,2,13,11,38,4,0
4,1,2,19,45,2,5,0,38,4,0
4,0,3,20,15,2,0,15,38,4,0
4,1,0,41,40,2,4,9,38,2,0
2,0,1,29,40,2,0,9,38,4,0
4,1,0,47,50,2,3,9,38,2,1
4,1,0,43,37,5,9,9,38,2,1
4,1,2,20,20,2,5,15,38,4,0
2,1,0,29,55,2,3,9,38,2,1
2,0,1,51,40,0,9,9,38,6,0
4,1,0,40,40,2,2,8,38,2,1
4,1,1,26,40,2,13,4,25,4,0
4,0,3,30,40,2,9,9,38,4,0
4,0,1,36,40,2,7,11,38,6,0
4,1,1,68,20,1,10,11,38,6,0
4,0,1,42,40,2,12,15,38,4,1
4,1,0,41,40,2,5,11,38,2,0
4,1,0,43,45,2,3,9,38,2,1
4,1,3,20,20,2,5,15,38,4,0
4,1,3,43,40,2,12,9,38,0,0
4,1,0,53,60,2,11,11,38,2,1
4,1,0,45,40,2,9,15,38,2,1
4,1,4,39,40,2,4,11,38,4,0
4,1,0,31,45,1,9,12,38,2,0
1,1,2,23,25,2,11,15,29,4,0
4,0,1,38,40,5,0,12,38,0,0
4,1,0,37,45,4,13,11,4,2,1
4,0,2,18,40,2,6,11,38,4,0
4,1,0,41,45,4,3,11,25,2,0
4,0,5,30,55,2,11,9,38,2,1
4,1,3,26,30,2,9,9,38,4,0
4,1,0,37,40,2,2,11,38,2,0
2,0,1,25,50,2,12,15,38,4,0
4,1,0,33,40,2,9,15,28,2,1
4,1,0,37,40,2,3,9,38,2,1
4,1,1,31,40,2,12,9,38,4,0
4,1,0,27,80,2,3,15,38,2,0
4,1,0,35,40,2,11,12,38,2,1
4,0,5,28,30,4,0,15,38,2,1
4,1,1,59,50,2,0,11,12,4,0
4,1,0,42,40,2,9,9,38,2,0
4,1,0,50,40,2,13,11,38,2,1
4,0,4,32,40,2,6,15,38,0,0
2,1,4,27,40,2,2,11,38,5,0
4,1,2,43,40,2,6,9,38,0,0
0,1,4,46,40,2,9,1,38,0,1
4,1,0,41,50,2,11,15,38,2,1
4,0,4,59,60,1,9,12,38,0,1
4,0,3,20,30,2,11,15,38,4,0
4,1,0,46,70,4,4,11,38,2,0
2,1,0,45,40,2,6,5,38,2,0
1,1,4,29,45,1,5,11,38,4,0
4,1,0,23,40,2,5,1,25,2,0
4,1,1,46,48,2,13,11,38,4,0
4,1,0,58,40,2,2,15,38,2,1
1,0,2,38,40,2,3,8,38,4,0
4,1,2,29,50,2,11,15,38,4,0
4,0,1,26,40,1,9,9,38,4,0
1,1,0,42,40,2,0,9,29,2,1
1,1,4,61,45,2,13,11,38,5,1
4,1,0,31,45,2,11,15,38,2,1
4,1,3,43,40,2,6,11,38,0,0
4,1,0,47,50,2,2,9,38,2,1
4,1,0,51,56,5,2,11,38,2,1
4,1,1,23,40,2,5,11,38,4,0
4,0,4,24,40,2,6,11,38,4,0
4,1,0,38,50,2,2,8,38,2,0
4,0,5,48,16,2,5,11,38,2,1
4,1,1,33,30,2,2,11,38,4,0
1,0,2,18,40,2,7,5,29,4,0
4,1,0,52,40,2,2,11,38,2,0
4,1,0,46,45,2,9,9,38,2,1
4,1,1,28,40,2,9,11,38,4,0
1,1,2,37,30,2,7,15,39,4,0
4,1,0,45,50,1,9,12,38,2,1
4,0,3,17,16,2,11,0,38,4,0
4,1,0,56,40,2,9,12,38,2,1
4,1,4,38,45,3,3,7,38,0,0
4,1,0,81,10,2,13,5,38,2,0
4,0,3,22,30,2,6,15,38,4,0
4,0,4,43,40,5,0,15,38,0,0
4,0,5,31,40,2,0,7,38,2,0
4,1,0,42,40,4,9,9,38,2,1
4,1,0,50,40,2,13,11,38,2,1
4,1,1,31,40,2,5,15,38,5,0
4,0,1,35,40,2,3,15,38,0,0
2,0,4,36,35,2,7,9,38,5,0
4,1,0,33,40,2,4,5,25,2,0
2,0,4,36,40,2,9,9,38,0,0
4,1,3,50,25,2,5,11,38,4,0
4,1,0,55,40,2,9,15,38,2,1
4,0,4,29,40,2,6,11,38,0,0
2,0,2,24,30,2,7,15,13,4,0
4,1,1,39,40,0,0,15,38,0,1
4,1,1,34,40,2,11,9,38,4,0
4,0,4,29,55,2,2,5,38,0,0
3,1,0,60,32,2,2,15,38,2,1
4,0,5,33,50,2,3,12,38,2,1
4,1,3,58,40,2,5,6,7,4,0
4,1,1,27,40,2,11,15,38,5,0
0,0,4,46,40,5,10,15,38,0,0
4,1,1,63,40,2,10,11,38,0,0
4,0,4,38,40,4,7,15,38,0,0
4,1,3,23,15,2,2,15,38,4,0
4,0,1,29,40,2,9,9,38,4,1
4,0,5,31,60,2,9,14,38,2,1
4,1,0,49,40,3,3,11,38,2,1
4,1,0,45,60,3,9,10,38,2,1
4,1,0,42,40,2,13,6,38,2,0
4,1,0,48,40,2,6,11,38,2,0
4,1,0,33,40,2,2,11,38,2,0
4,1,3,24,40,2,0,15,38,4,0
4,1,0,49,50,4,11,15,38,2,0
4,1,0,40,40,2,6,15,38,2,0
4,1,0,57,45,2,9,8,38,2,0
4,0,1,50,40,2,0,11,38,0,0
4,1,0,46,55,2,3,9,38,2,1
4,1,0,35,60,4,3,15,38,2,0
4,0,3,19,20,2,7,15,38,4,0
4,0,3,18,28,2,7,0,38,4,0
4,1,1,20,40,2,2,11,38,4,0
4,1,1,42,40,2,13,11,38,0,0
1,1,0,46,40,2,6,11,0,2,1
4,0,5,40,20,0,0,11,38,2,1
1,1,0,54,45,2,3,12,38,2,1
4,1,0,28,45,2,2,11,38,2,0
4,1,0,38,40,2,2,15,38,2,1
4,0,1,28,40,2,8,15,38,4,0
4,1,3,22,40,2,2,1,38,4,0
4,1,0,31,50,2,3,9,38,2,1
4,1,0,27,40,2,2,11,38,2,0
4,1,0,45,42,2,9,9,38,2,1
4,1,0,38,40,2,3,9,38,2,1
4,0,5,67,4,4,3,7,38,2,1
4,1,1,75,16,2,10,12,38,4,0
2,0,4,41,60,2,3,12,38,0,1
4,1,0,37,60,2,11,9,38,2,1
4,0,3,47,50,2,3,11,4,4,0
4,1,0,34,45,1,9,9,25,2,1
4,1,3,25,40,2,2,11,38,2,0
4,0,1,52,40,2,0,11,38,6,0
4,1,3,27,40,5,10,11,38,4,0
3,1,1,35,40,2,4,11,32,4,0
4,0,2,44,35,1,7,2,25,2,0
4,1,0,27,80,1,3,11,38,2,1
4,1,1,42,33,2,12,15,38,4,0
4,0,3,26,38,2,7,6,7,4,0
4,1,1,23,40,2,9,11,1,4,0
0,0,1,28,40,2,9,11,38,4,0
4,1,0,38,50,4,2,11,38,2,0
4,1,3,28,50,2,2,15,38,4,0
4,0,2,29,40,2,0,11,38,4,0
4,1,2,56,50,4,3,6,3,2,0
2,0,3,30,40,2,3,15,38,4,0
4,1,0,48,40,2,5,15,38,2,0
4,1,0,38,60,2,3,12,4,2,1
4,1,2,24,40,2,5,11,38,4,0
4,1,0,47,40,5,9,10,38,2,1
4,0,2,29,40,2,9,15,38,4,0
4,1,1,45,40,2,2,7,38,0,0
4,1,3,24,40,2,2,11,38,4,0
4,1,0,40,40,2,6,11,38,2,0
2,1,0,28,40,1,2,6,37,2,1
4,0,4,46,50,0,9,9,38,0,1
4,1,0,32,40,2,6,15,38,2,0
4,1,1,20,40,2,11,11,38,4,0
4,1,4,23,35,2,7,15,25,4,0
4,1,0,46,40,2,7,11,38,2,0
4,0,3,21,35,2,11,11,38,4,0
1,1,0,59,40,2,3,12,38,2,1
4,1,0,31,50,2,9,15,38,2,0
4,0,1,48,40,2,3,15,38,0,0
4,1,0,34,40,2,13,5,38,2,0
4,1,3,19,25,2,7,15,38,4,0
4,1,3,20,35,2,11,15,38,4,0
4,1,3,29,50,2,9,9,38,4,0
4,1,0,54,40,2,2,15,38,2,1
4,1,0,36,52,2,2,11,38,2,0
4,1,1,43,50,2,11,9,38,4,1
4,1,0,46,40,0,12,9,38,2,1
4,1,0,33,45,2,9,12,38,2,1
4,0,4,33,45,2,7,0,38,0,0
4,1,0,36,40,2,13,15,38,2,0
4,1,0,37,40,2,5,11,38,2,1
4,1,0,45,60,4,2,11,38,2,0
4,0,1,25,40,2,0,9,38,4,0
4,1,0,28,40,2,6,8,38,2,0
4,0,3,26,40,2,0,11,38,4,0
4,1,3,23,40,2,8,11,38,4,0
4,0,1,24,40,2,3,11,38,4,0
4,0,1,58,40,4,9,15,38,0,0
4,0,4,36,40,2,12,8,38,0,0
4,1,0,46,50,2,11,15,38,2,0
4,1,0,32,50,2,11,15,38,2,0
2,1,4,26,40,2,7,11,38,4,0
4,0,1,52,40,2,5,4,38,4,0
4,0,1,19,45,2,7,11,38,4,0
4,1,0,33,60,2,9,9,38,2,1
4,1,0,60,40,2,2,11,38,2,0
4,1,1,39,38,2,3,15,38,0,0
4,1,1,45,45,2,3,9,38,0,0
2,0,4,37,40,1,0,15,38,3,0
4,1,3,29,40,2,12,7,38,4,0
4,1,0,53,66,2,2,15,38,2,0
4,1,0,46,40,5,3,15,38,2,0
4,1,3,20,40,2,13,15,38,4,0
4,0,3,39,40,2,9,12,38,4,0
4,0,5,48,40,2,9,15,38,2,1
2,1,0,38,48,2,2,11,38,2,0
4,1,0,36,45,2,2,11,38,2,0
2,0,4,53,56,2,6,5,38,0,0
4,1,1,29,35,2,2,11,38,4,0
4,1,0,64,50,2,0,5,38,2,0
4,1,0,34,50,2,3,15,38,2,1
4,0,4,41,40,1,9,9,38,0,0
4,0,4,34,38,2,3,11,38,0,0
4,1,0,22,40,2,12,15,38,2,0
4,1,0,43,40,2,2,2,38,2,0
4,1,1,36,40,2,3,15,38,4,0
4,1,0,47,55,2,11,11,38,2,1
4,1,1,33,40,2,6,15,38,5,0
4,0,2,27,40,2,6,15,38,4,0
4,1,1,33,70,2,12,15,38,4,0
4,0,3,24,40,2,13,11,38,2,0
4,0,1,47,40,1,9,15,38,0,0
4,1,0,48,40,3,3,0,38,2,0
4,1,0,28,50,2,11,11,38,2,0
4,1,0,33,40,1,9,9,38,2,1
4,1,0,44,40,2,6,9,38,2,1
4,1,1,33,56,1,10,8,38,4,0
4,0,1,26,25,2,0,15,38,4,0
4,1,3,22,40,2,3,8,38,4,0
4,1,0,34,55,2,3,15,38,2,1
4,1,3,31,45,3,3,15,38,4,0
4,1,0,38,40,1,3,8,38,2,0
4,0,5,51,40,4,9,15,38,2,1
4,1,0,36,40,2,3,15,38,2,0
4,1,0,29,54,2,10,15,38,2,1
4,1,0,64,15,4,11,11,38,2,1
4,1,3,24,55,2,6,15,38,4,0
4,0,3,21,20,5,3,15,38,4,0
4,1,0,28,60,2,2,15,38,2,1
4,1,0,41,50,3,2,11,38,2,0
4,1,3,17,16,2,7,6,38,4,0
4,1,0,58,50,2,9,10,38,2,1
4,1,0,50,8,4,11,9,38,2,0
0,1,1,30,40,2,5,1,25,3,0
4,1,0,47,40,2,2,11,38,2,0
4,1,3,24,20,2,11,15,38,4,0
2,1,0,50,40,0,3,15,38,2,0
4,1,1,29,55,2,9,12,33,4,0
4,1,0,31,40,4,9,10,38,2,1
4,1,0,40,70,4,4,11,38,2,1
4,0,1,31,60,2,11,15,38,4,0
2,1,0,53,40,2,6,6,38,2,0
4,0,1,33,40,2,0,11,38,4,0
4,1,0,43,40,2,7,9,38,2,0
4,0,5,56,50,2,3,15,38,2,1
4,0,5,38,50,2,3,9,38,2,1
4,0,3,18,30,2,11,1,38,4,0
4,1,0,50,40,2,3,11,38,2,1
4,0,4,78,12,2,11,11,38,6,0
4,1,0,27,40,2,2,1,38,2,0
4,0,3,19,25,2,11,15,38,4,0
4,0,1,24,40,5,12,9,38,4,0
4,1,3,20,15,2,11,15,38,4,0
4,1,3,25,35,2,9,12,38,4,0
4,0,1,34,50,2,11,9,38,0,1
4,1,0,30,35,3,11,8,38,2,0
4,0,1,37,40,0,9,12,38,0,0
4,1,0,38,48,2,6,11,38,2,1
1,1,0,67,12,6,0,11,29,2,0
4,1,0,35,30,2,13,11,38,2,0
4,1,0,75,30,4,4,11,38,2,0
4,0,5,47,50,2,3,15,38,2,0
4,1,0,23,40,2,5,0,38,2,0
4,0,1,51,8,0,0,11,38,0,0
2,1,1,42,40,1,7,11,38,0,0
4,0,5,32,32,2,12,15,38,2,1
4,0,4,54,35,2,11,11,38,5,0
4,0,3,20,40,2,5,15,38,4,0
4,1,0,39,40,2,2,11,38,2,1
4,1,0,41,38,2,2,11,38,2,1
4,0,1,35,40,2,6,11,38,4,0
4,1,0,45,35,1,2,9,38,2,1
4,0,1,27,40,2,11,9,38,4,0
4,1,0,61,30,4,11,5,38,2,1
4,1,1,41,50,2,11,11,38,4,0
4,1,3,22,40,2,12,15,38,4,0
2,1,0,55,40,2,2,15,38,2,1
4,1,0,25,40,2,2,15,38,2,0
4,0,3,20,35,2,7,15,38,4,0
2,0,2,20,35,2,6,15,38,4,0
4,1,0,67,16,3,3,9,38,2,0
4,1,0,44,60,2,11,15,38,2,1
4,1,0,42,60,2,11,11,38,2,1
3,1,1,29,40,1,0,15,6,4,0
4,0,4,48,38,2,2,15,38,4,1
2,0,2,25,40,2,0,11,38,4,0
4,0,4,31,99,2,7,11,38,0,1
4,0,4,48,70,2,11,9,38,3,1
4,1,1,40,20,2,9,12,38,0,0
4,1,0,26,40,2,11,15,38,2,0
4,0,3,28,35,2,7,11,38,2,0
4,1,0,52,40,2,2,15,38,2,1
4,1,0,41,40,4,9,11,38,2,0
4,0,5,39,50,4,4,9,38,2,0
2,0,1,48,16,2,0,11,37,4,0
4,0,1,19,30,2,11,11,38,4,0
4,1,0,27,40,2,6,15,38,2,0
4,1,0,59,50,2,11,8,38,2,0
4,1,2,19,40,2,11,15,38,4,0
