Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,66,5,0,0,0,0,0,126,2,0
1,24,0,0,0,0,1,1,1,3,0
1,51,2,0,0,0,1,1,322,2,0
0,21,0,0,0,0,0,0,2,8,1
1,39,2,0,0,0,6,0,1,6,0
1,29,0,0,0,0,29,0,154,8,1
1,24,2,0,0,0,1,0,1,6,0
1,38,0,0,0,0,1,0,346,4,0
1,32,3,0,0,0,1,0,1,5,0
0,23,0,0,0,0,0,0,62,5,1
1,31,0,0,0,2,11,0,1,10,1
0,35,0,0,0,0,0,1,1,2,0
0,29,0,0,0,0,0,1,2,2,0
1,30,5,0,0,0,0,0,30,1,0
1,34,2,0,0,0,8,0,70,7,0
0,39,0,0,0,0,4,0,90,6,0
1,32,3,0,0,0,0,0,3,1,0
0,42,2,0,0,0,1,1,1,2,0
1,29,0,0,0,0,6,1,6,2,0
1,51,2,0,0,0,0,1,32,1,0
1,22,2,0,0,1,1,0,412,7,0
1,31,0,0,0,0,1,1,15,10,0
1,29,2,0,0,0,2,0,97,2,0
1,35,2,0,0,0,8,0,196,8,1
0,49,0,0,0,0,2,0,31,2,0
1,21,0,0,0,0,0,0,30,9,0
1,32,2,0,0,0,6,0,3,2,1
1,48,0,0,0,0,4,0,280,3,0
1,33,2,0,0,0,3,1,12,4,1
1,58,2,0,0,0,5,0,32,3,1
1,54,5,0,0,0,0,0,28,1,0
1,30,0,0,0,0,3,0,2,2,0
1,28,0,0,0,0,1,0,2,2,0
1,54,3,0,0,0,0,0,3,1,0
1,33,0,0,0,0,2,0,91,9,1
0,43,0,1,0,0,5,0,292,10,0
1,24,0,0,0,0,0,0,80,3,1
1,48,0,0,0,0,10,0,440,4,0
1,34,5,0,0,0,4,0,61,5,0
1,23,0,0,0,0,0,1,4,8,0
1,23,0,0,0,0,2,0,32,6,0
1,23,2,0,0,0,2,0,192,7,1
1,47,1,0,0,0,1,1,2,1,0
1,21,5,0,0,0,0,0,60,4,0
1,62,2,0,0,0,0,1,1,1,0
1,40,0,0,0,0,30,1,17,10,0
1,52,5,0,0,0,2,1,31,2,0
1,29,0,0,0,0,0,1,2,9,1
1,48,2,0,0,0,2,0,1,1,0
1,37,2,0,0,0,4,1,179,4,1
1,50,2,0,0,0,3,0,192,3,0
1,19,0,0,0,0,3,0,61,8,1
1,49,0,2,0,0,13,0,30,3,0
1,58,2,0,0,0,2,0,6,5,0
1,31,0,0,0,0,6,0,1,8,0
0,24,0,0,0,0,1,1,75,4,0
1,23,0,0,0,2,1,1,29,7,0
1,30,0,0,0,0,23,0,1,9,0
1,48,1,0,0,0,0,1,30,1,0
0,23,0,0,0,0,0,0,31,3,1
1,31,2,0,0,0,17,0,2,8,1
1,33,5,0,0,0,0,0,54,1,1
0,50,2,0,0,0,5,1,31,6,0
1,25,0,0,2,0,5,0,1004,9,0
0,35,5,0,0,0,2,0,185,2,0
1,57,2,0,0,0,6,0,29,2,0
1,45,2,0,0,0,2,0,142,2,0
0,31,2,0,0,0,0,1,1,2,0
1,57,0,0,0,0,19,0,4,6,0
1,57,2,0,0,0,12,1,4,5,0
1,29,0,0,0,0,6,1,1,7,1
1,24,2,0,0,0,2,1,30,3,0
1,26,0,0,1,0,7,0,346,8,0
1,30,0,0,0,0,0,1,1,1,1
1,45,0,0,0,0,11,0,1,3,0
1,27,5,0,0,0,1,0,1,2,0
1,42,2,0,0,0,0,0,1,5,0
1,48,5,0,0,0,7,0,1,2,0
1,29,0,0,2,0,12,0,42,8,1
1,44,3,0,0,0,8,0,18,5,0
1,23,2,0,0,0,0,0,200,4,0
0,28,2,0,0,0,0,0,31,2,0
1,25,0,0,0,0,1,1,2,2,1
0,34,2,0,0,0,3,1,129,5,0
0,28,0,0,0,0,1,0,2,3,1
1,27,0,0,0,0,0,0,2,2,0
1,39,0,0,0,0,4,0,130,4,0
0,23,2,0,0,0,1,0,1,3,0
0,55,2,0,0,0,6,0,126,4,0
1,52,2,0,0,0,10,0,22,1,0
1,27,0,0,0,0,4,0,51,5,1
1,47,5,0,0,0,5,0,1,1,0
1,35,3,0,0,0,2,1,61,1,0
1,33,0,0,0,0,1,1,1,1,0
0,24,2,0,1,3,8,0,2,6,0
1,30,2,0,0,1,7,0,28,10,1
1,31,0,3,0,1,15,1,290,10,1
1,20,0,0,0,1,1,1,1,9,1
1,26,2,0,0,0,2,0,1,9,1
1,44,0,0,0,0,7,0,122,5,1
1,34,2,0,0,0,0,0,2,1,1
1,27,2,0,0,0,0,1,1,2,0
1,21,0,0,0,1,1,0,176,7,1
1,27,0,0,0,0,7,0,5,6,0
0,24,2,0,0,0,0,0,32,8,0
1,29,0,0,0,0,0,0,31,5,1
1,20,2,0,0,0,0,0,31,3,0
0,23,2,0,0,0,0,0,1,3,0
0,48,0,0,0,0,0,1,1,1,0
1,34,0,0,0,0,0,1,1,1,1
1,46,0,0,0,0,1,1,2,6,1
0,41,2,0,0,0,3,0,2,5,0
1,44,2,0,0,0,0,1,1,1,0
1,26,0,0,0,0,3,0,31,6,1
1,37,0,0,0,0,11,0,2,8,1
0,54,2,0,0,0,7,0,10,5,0
1,27,0,0,0,0,0,0,1,1,0
1,21,0,0,0,0,1,0,34,6,0
0,22,2,0,0,0,2,0,1,3,0
1,27,3,0,0,0,1,1,59,5,0
1,32,0,0,0,0,7,0,1,1,0
1,52,0,0,0,0,2,0,6,1,0
1,44,0,0,0,0,0,1,3,1,0
0,21,3,0,0,0,0,0,232,7,0
1,28,0,0,0,0,1,0,197,1,0
1,31,0,0,0,0,3,0,274,7,0
1,60,0,0,0,0,3,1,1,1,0
1,40,0,10,0,0,14,1,31,3,0
1,49,2,0,0,0,0,0,1,1,0
1,30,0,0,0,0,10,1,2,4,1
1,26,0,0,0,2,1,0,3,8,0
1,52,2,0,0,0,0,0,2,1,0
0,55,2,0,0,0,0,1,1,1,0
1,34,0,0,0,0,0,0,322,10,0
0,47,3,0,0,0,1,0,6,1,0
1,55,0,0,0,0,5,0,145,4,1
1,36,3,0,0,0,3,0,228,9,0
1,33,0,0,0,0,0,1,1,7,0
1,22,0,0,0,0,0,0,1,6,1
0,27,0,0,0,0,0,1,32,2,0
1,20,0,0,0,2,0,0,1,5,1
1,33,2,0,0,0,0,0,202,2,0
1,26,0,0,0,0,0,1,62,2,0
1,29,0,0,0,0,0,1,61,5,0
1,32,0,0,0,0,1,1,1,3,0
1,25,0,0,0,0,10,0,673,7,0
1,37,2,0,0,0,4,1,30,1,0
0,20,3,2,0,0,2,0,171,6,0
1,20,0,0,1,0,1,0,122,4,0
1,31,0,0,0,0,15,0,164,10,0
1,29,0,0,0,0,6,0,1,8,1
1,31,0,0,0,0,6,0,18,4,0
0,36,2,0,0,0,2,0,28,3,0
1,35,0,0,0,0,4,1,24,6,0
0,37,0,0,0,0,1,0,9,1,0
1,34,2,0,0,0,5,1,7,2,1
1,20,2,0,0,0,1,1,2,5,1
0,50,0,0,0,0,12,1,201,6,1
1,66,2,0,0,0,0,1,31,1,0
1,24,2,0,0,2,8,0,6,9,1
1,29,0,0,1,0,8,1,1,9,1
0,45,0,0,0,0,1,0,3,1,0
1,34,2,0,0,0,2,0,1,7,1
1,70,0,0,0,0,0,1,32,1,0
0,33,0,0,0,0,0,0,31,8,0
1,26,0,0,0,0,2,0,38,4,0
0,23,0,0,0,3,5,0,32,7,0
1,23,0,1,0,0,4,0,4,9,0
1,27,2,0,0,0,5,1,3,4,0
1,44,2,0,0,0,6,0,119,6,1
1,23,0,0,0,0,2,1,101,3,1
1,36,0,1,2,5,17,1,259,7,0
1,26,0,0,0,0,0,1,1,5,0
0,23,2,0,0,0,2,1,30,6,0
1,27,0,0,0,0,3,0,8,9,1
1,53,0,0,0,0,11,0,80,3,0
1,29,0,0,0,0,0,1,2,1,0
1,65,0,0,0,0,1,1,2,1,0
0,46,2,0,0,0,1,0,171,2,1
1,20,2,0,0,0,0,0,217,8,0
0,27,0,1,0,0,1,0,122,5,0
1,45,2,0,0,0,7,0,2,2,0
1,42,0,0,0,0,1,1,37,5,0
1,53,0,0,0,0,10,1,2,2,0
0,24,2,0,1,0,3,1,29,5,1
1,20,0,1,1,1,2,0,60,8,1
1,19,2,0,0,0,0,1,1,7,0
1,49,2,0,0,0,3,0,1,4,0
1,29,2,0,0,0,8,1,225,9,1
1,29,3,0,0,0,0,0,1,2,0
0,52,2,0,0,0,1,0,93,1,0
1,37,3,0,0,0,4,1,32,1,1
1,26,0,0,0,0,1,1,8,3,1
1,33,0,0,0,0,3,0,65,2,0
1,53,0,0,0,0,15,0,125,1,1
1,47,3,0,0,0,1,0,18,1,0
1,38,0,0,0,0,0,1,807,8,1
1,25,0,0,0,0,1,0,1,6,0
1,21,0,1,0,0,1,0,170,10,1
0,37,2,0,0,0,8,0,31,5,0
1,48,0,0,0,0,0,1,2,1,0
0,40,2,0,0,0,1,0,1,2,0
1,51,0,0,0,0,1,0,279,1,0
0,24,5,0,0,0,0,0,2,3,0
1,22,0,0,0,0,0,0,1,4,1
1,42,2,0,0,0,0,0,31,1,0
1,26,0,0,0,0,0,0,75,2,0
1,38,2,0,0,0,2,1,29,2,0
1,23,5,0,0,0,0,0,4,3,1
1,54,5,0,0,0,2,1,1,1,0
1,24,3,0,0,0,1,0,20,4,0
1,26,2,0,0,1,0,0,3,3,0
0,44,2,0,0,0,0,1,31,1,1
1,64,2,0,0,0,0,1,1,1,0
0,45,5,0,0,0,0,1,1,1,0
1,49,0,0,0,0,1,0,35,5,0
1,42,2,0,0,0,0,0,1,2,0
1,24,2,0,0,0,0,0,2,2,0
1,33,1,0,0,0,0,1,31,1,0
1,40,3,0,0,0,0,1,31,1,0
1,44,3,0,0,0,2,0,2,2,0
1,51,0,0,0,0,3,0,92,1,0
1,50,0,0,0,0,0,0,1,1,0
1,33,2,0,2,0,2,1,52,2,0
0,54,2,0,0,0,0,1,30,1,0
1,45,5,0,0,0,2,1,2,1,0
1,28,3,0,0,0,3,0,31,5,1
1,33,2,0,0,1,14,0,600,9,0
1,41,5,0,0,0,0,1,31,1,0
1,42,0,0,0,0,17,1,95,7,1
1,34,2,0,0,0,3,0,2,1,0
1,38,2,0,0,0,2,0,10,3,1
1,21,0,0,0,0,1,0,2,9,1
1,33,0,0,0,0,5,0,1,4,0
0,31,0,0,0,0,1,0,1,7,0
1,36,2,0,0,0,1,0,32,2,0
0,28,0,0,0,0,1,0,30,4,0
1,32,0,0,0,1,9,1,24,7,1
1,31,3,0,0,0,0,1,1,1,0
1,45,2,0,0,0,1,1,32,1,0
1,30,2,0,0,0,1,0,83,8,1
1,53,0,0,0,0,1,0,290,6,0
1,40,0,0,0,0,1,0,1,1,0
1,48,2,1,0,0,15,0,160,8,0
0,29,0,0,0,0,0,0,292,10,0
1,55,0,0,0,0,0,0,290,9,0
1,44,0,0,0,0,3,1,32,3,0
0,51,2,0,0,0,0,1,243,1,1
0,28,0,0,0,0,0,0,1,3,0
1,52,2,0,0,0,1,0,1,1,0
1,27,2,0,0,0,1,0,1,3,0
0,23,0,0,0,0,1,0,7,4,0
1,28,0,0,0,0,5,0,251,6,0
1,28,3,0,0,0,16,0,30,10,1
1,22,0,0,0,0,0,0,122,5,0
1,26,0,0,0,0,4,0,143,10,0
0,30,0,0,0,0,0,0,1,2,0
1,32,0,0,0,0,0,1,61,7,0
1,21,3,0,0,0,1,0,3,5,1
1,21,0,0,0,0,0,0,2,5,0
0,34,2,0,0,0,0,0,63,3,1
1,24,0,0,0,0,7,0,200,9,1
1,32,2,0,0,0,0,1,69,1,0
0,38,2,0,0,0,5,0,42,6,1
1,60,0,0,0,0,0,0,1,6,0
1,25,2,0,0,0,1,0,10,6,0
1,56,0,0,0,0,3,1,15,1,0
0,44,0,0,0,0,0,1,2,1,0
1,27,0,2,0,0,6,0,716,8,0
1,26,2,0,0,0,0,0,2,2,0
1,31,0,0,0,0,1,1,1,5,1
0,25,2,0,0,0,6,0,25,7,0
1,56,0,0,0,0,14,0,662,7,0
0,20,0,0,0,0,0,1,30,5,0
1,35,0,0,0,0,1,1,59,5,0
1,33,0,0,0,0,1,0,1,4,1
1,24,0,0,0,0,0,1,32,3,0
0,40,3,0,0,0,2,1,4,2,0
1,27,0,0,0,0,9,0,1,9,1
0,21,0,0,0,0,2,1,30,3,0
0,62,2,0,0,0,0,1,31,1,0
1,38,3,0,0,0,0,1,2,1,0
1,61,0,0,0,0,13,0,30,7,0
0,21,0,0,0,0,0,0,32,5,0
1,54,2,0,0,0,13,0,2,4,0
1,38,0,0,0,0,9,0,61,5,1
1,29,3,0,0,0,6,0,318,5,0
1,20,2,0,0,1,0,0,2,6,1
1,30,0,0,0,0,9,0,2,3,1
1,41,2,0,0,0,0,0,3,6,0
1,36,2,0,0,0,9,0,40,6,1
1,23,0,0,0,0,2,1,65,9,1
1,39,0,0,0,0,21,0,1,10,1
1,29,2,0,0,0,3,0,31,6,1
1,58,2,0,0,0,2,1,1,1,1
1,23,3,0,0,1,2,0,36,7,0
1,27,5,0,0,2,2,1,158,2,0
1,23,2,0,0,0,3,1,27,8,1
0,68,0,0,0,0,5,0,1,2,0
0,26,2,0,0,0,2,1,1,5,0
1,23,2,0,0,0,1,1,1,3,0
1,51,0,0,0,0,0,0,2,4,1
1,32,3,0,0,0,0,0,499,5,0
0,28,0,0,0,0,1,1,323,2,0
1,25,0,0,0,0,0,1,1,2,0
1,40,0,0,0,0,5,0,26,9,1
1,51,0,0,0,0,14,0,23,5,0
1,27,0,0,0,0,2,1,42,5,1
1,49,0,0,0,0,11,1,33,5,1
1,41,5,0,0,0,1,1,1,1,0
1,36,5,0,0,0,0,1,3,1,0
1,52,0,0,0,0,0,0,265,4,0
1,28,2,0,0,0,5,1,7,7,0
1,20,0,0,0,0,0,0,120,3,0
1,21,0,0,0,0,2,0,87,10,1
1,26,2,0,0,0,0,0,1,3,0
0,31,0,0,0,0,0,0,31,2,0
0,64,3,0,0,0,0,1,1,1,0
1,22,0,0,0,0,4,0,28,8,0
1,57,0,0,0,0,0,1,1,1,0
0,61,2,0,0,0,8,0,1,3,1
1,35,3,0,0,0,3,0,257,1,1
1,54,2,0,0,0,13,0,2,5,0
1,25,3,0,0,0,9,1,110,8,0
1,54,0,0,0,0,3,0,3,6,1
1,39,2,0,0,0,0,0,2,3,0
1,24,0,0,1,0,1,0,63,7,0
0,29,3,0,0,0,0,0,2,4,1
1,23,0,0,0,0,2,0,61,8,0
1,50,0,0,0,0,26,0,198,8,0
1,48,0,0,0,1,8,0,48,9,1
1,30,0,0,0,1,6,1,1,7,1
1,26,0,0,1,0,10,0,2,10,1
1,37,0,0,0,0,12,0,1,9,1
1,26,0,0,0,0,4,0,46,6,1
1,29,0,0,0,0,7,1,9,10,1
1,26,0,0,0,0,1,1,28,6,1
1,60,0,0,0,0,2,0,1,1,0
1,27,2,0,0,0,2,0,1,7,1
1,41,0,2,0,0,16,0,1,7,1
1,22,2,0,0,1,1,0,1,6,0
1,28,0,0,0,0,3,0,1,7,0
1,33,0,0,0,0,13,0,1,6,1
1,28,0,0,0,0,2,0,126,2,1
1,55,2,0,0,0,0,1,1,1,1
1,21,0,0,1,0,6,0,1,8,1
1,30,0,0,0,0,1,0,1,7,0
1,28,3,0,0,0,2,0,61,3,1
0,22,3,0,0,0,0,1,31,2,0
0,24,0,0,0,0,2,1,1,6,0
0,29,2,0,0,0,6,0,68,7,1
1,45,0,0,0,0,5,0,29,1,0
1,24,0,0,0,0,2,1,333,8,1
1,50,0,0,0,0,12,0,31,1,1
1,24,0,0,0,0,1,1,2,6,1
1,47,0,0,0,0,1,0,316,2,0
1,54,2,0,0,0,6,0,1,1,0
1,40,2,0,0,0,2,0,135,1,0
0,42,2,0,0,0,0,1,2,2,0
1,35,2,0,0,0,5,0,28,3,0
1,30,0,0,0,0,0,0,31,4,1
1,53,2,0,0,0,1,0,293,1,0
0,31,0,0,0,0,2,1,55,3,0
1,34,0,0,0,0,0,1,1,1,0
1,25,2,0,0,0,0,0,9,3,0
1,35,0,0,0,0,1,1,2,4,0
1,31,0,0,0,0,0,0,2,2,1
1,23,5,0,0,0,4,0,3,10,0
1,47,0,0,0,0,9,0,125,4,1
1,35,1,0,0,0,1,0,3,1,0
0,27,0,0,0,0,0,0,60,4,0
0,24,0,0,0,0,3,0,1,5,0
1,28,2,0,0,0,0,1,1,2,0
1,24,0,0,1,0,9,1,83,9,1
0,22,0,0,1,0,2,0,3,9,0
1,58,0,0,0,0,12,1,294,6,0
1,45,3,0,0,0,1,1,1,1,0
0,30,0,0,0,0,2,0,1,2,0
1,30,5,0,0,0,5,1,183,8,1
0,43,2,0,0,0,22,1,122,10,1
1,20,0,0,0,0,0,1,1,6,0
1,50,0,0,0,0,0,1,1,1,0
0,24,5,0,0,0,2,0,32,4,1
0,42,2,0,0,0,3,0,31,5,0
0,29,2,0,0,0,1,0,16,7,1
1,36,2,0,0,0,0,1,92,2,0
1,31,3,0,0,0,0,1,2,1,0
1,29,0,0,0,0,4,0,29,5,0
1,25,0,0,0,0,5,0,55,9,1
1,36,0,0,0,0,4,0,206,5,0
1,24,0,0,0,0,1,1,60,5,1
1,28,2,0,0,0,5,0,1,5,0
1,31,2,0,0,0,0,1,1,1,1
1,23,0,0,0,0,0,0,93,4,0
1,29,2,0,0,0,4,1,200,6,1
1,51,0,0,0,0,11,1,39,5,1
1,34,0,0,0,0,1,0,31,5,0
1,29,0,0,0,0,12,0,1,2,1
1,39,0,0,0,0,11,1,39,8,0
1,39,0,0,1,0,13,0,31,10,1
0,20,0,0,0,0,0,1,1,4,0
0,24,0,0,0,0,4,1,27,5,0
1,35,2,0,0,0,0,0,126,6,0
0,36,3,0,0,0,0,1,1,2,0
1,59,0,0,0,0,15,1,223,6,1
1,19,0,0,0,1,0,0,192,9,0
1,25,2,0,0,0,3,0,1,1,0
1,23,0,0,0,2,3,0,30,8,1
1,31,0,0,0,0,15,0,1,8,0
1,34,5,0,0,0,2,0,124,2,0
0,28,0,0,0,0,0,1,31,2,0
1,53,2,0,0,0,0,1,1,1,0
1,34,0,0,0,0,12,0,82,7,0
0,63,0,0,0,0,1,0,1,1,0
1,21,5,0,0,0,0,0,1,4,1
0,21,0,0,0,0,0,0,1,7,1
1,47,2,0,0,0,28,0,34,9,1
1,25,5,0,0,0,3,0,1,4,0
1,34,0,0,0,0,7,0,1,5,1
0,42,2,0,0,0,0,1,158,2,0
1,22,0,0,0,0,0,0,1,4,0
1,58,2,0,0,0,4,0,1,5,1
0,40,3,0,0,0,4,0,151,3,1
1,20,0,0,0,0,1,1,2,5,0
1,36,0,3,0,0,16,0,68,8,1
0,23,0,0,0,0,0,1,29,4,1
1,34,0,0,0,0,5,0,1,2,1
1,56,2,0,0,0,13,0,112,2,0
0,52,2,0,0,0,0,0,31,1,0
1,56,0,0,0,0,0,0,51,2,0
1,53,2,0,0,0,1,0,1,1,0
0,37,0,0,0,0,0,1,292,1,0
0,50,2,0,0,0,0,1,233,1,0
1,25,0,0,0,0,1,0,31,2,1
1,22,0,0,0,0,0,0,30,5,1
0,43,2,0,0,0,0,1,1,1,1
1,30,2,0,0,0,1,1,259,2,0
1,25,0,0,0,0,3,0,30,7,0
1,29,1,0,0,0,0,0,1,1,0
1,24,2,0,0,0,0,0,1,2,0
1,29,0,0,0,0,7,1,31,8,1
0,24,2,0,0,0,0,0,264,4,0
0,74,0,0,0,0,0,0,30,1,0
1,27,0,0,0,1,8,1,1,7,1
1,37,3,0,0,0,1,0,30,2,1
1,39,0,0,1,1,8,0,123,10,1
1,29,2,0,0,0,5,0,1,2,0
1,26,2,0,0,0,3,0,589,9,0
0,35,0,0,0,0,5,0,1,3,0
0,44,0,0,0,0,0,1,1,1,0
1,45,0,0,0,0,17,0,274,4,0
1,29,0,0,0,0,1,1,100,6,1
1,36,2,0,0,0,1,0,32,2,0
1,61,0,0,0,0,13,0,67,4,1
1,26,2,0,0,0,2,0,61,4,0
1,30,3,5,0,0,7,0,1,9,0
1,34,2,0,0,0,3,1,2,5,0
1,29,2,0,0,0,1,0,107,6,0
0,26,0,0,0,0,1,0,2,5,0
0,39,2,0,1,0,11,0,2,6,1
1,22,0,0,1,0,3,0,2,4,1
1,28,2,0,0,0,4,0,22,4,0
1,28,2,0,0,0,0,0,2,3,0
1,51,2,0,0,0,1,0,30,1,1
0,35,3,0,0,0,0,1,2,2,0
0,23,0,0,0,0,0,1,32,2,0
1,29,0,1,2,0,6,0,205,6,1
1,20,5,0,0,0,0,0,2,3,1
1,60,2,0,0,0,0,0,1,1,0
1,24,0,0,0,2,1,1,7,9,1
1,21,0,0,0,0,0,0,2,2,0
0,23,3,0,1,0,2,1,2,4,0
0,33,0,0,0,0,5,0,187,7,0
1,21,2,1,0,0,1,0,1,3,1
1,59,2,0,0,0,3,1,205,1,0
1,26,2,0,0,0,4,0,3,4,1
1,38,5,0,0,0,2,0,1,1,0
1,23,0,0,0,0,0,1,1,5,0
1,19,2,1,3,2,5,1,29,9,1
1,60,2,0,0,0,5,1,289,2,0
1,52,4,0,0,0,4,1,31,2,0
1,26,5,0,0,0,2,0,1,4,0
1,28,3,0,0,0,2,0,4,8,0
1,23,3,0,0,0,2,0,59,5,1
1,21,0,0,0,2,1,0,2,5,1
1,52,0,0,0,0,0,1,2,1,1
1,56,0,0,0,0,12,0,2,5,1
1,40,2,0,0,0,1,1,2,4,0
0,48,2,0,0,0,8,1,214,4,1
1,24,0,0,1,2,2,1,1,6,0
0,26,0,0,0,0,0,0,1,4,0
0,24,0,0,0,0,1,0,32,3,0
1,66,2,0,0,0,1,0,114,1,1
1,70,3,0,0,0,0,1,31,1,0
0,54,0,0,0,0,6,0,32,4,0
1,19,2,0,0,3,0,0,1,4,0
1,44,2,0,0,0,0,1,32,1,0
1,31,2,0,0,0,4,1,27,7,1
1,34,2,0,0,0,0,0,1,3,1
0,41,3,0,0,0,0,0,349,2,0
1,25,0,0,0,0,9,0,118,9,1
1,60,2,0,0,0,2,1,200,8,0
1,27,2,0,0,0,1,0,66,2,0
1,54,0,1,0,0,7,0,337,6,0
1,47,2,0,0,0,2,0,182,4,0
1,51,0,0,0,1,12,0,1,8,1
1,25,2,0,0,0,1,0,1,3,0
1,25,5,0,0,0,0,0,169,2,1
0,31,0,0,0,0,2,0,1,2,1
1,44,3,0,0,0,2,0,1,1,1
1,32,3,0,0,0,0,0,31,3,0
1,36,2,0,0,0,1,0,31,2,1
1,19,0,0,0,0,0,0,63,6,0
1,49,2,0,0,0,0,1,1,1,0
1,31,0,0,0,0,0,0,30,7,0
1,30,2,0,0,1,1,0,31,3,0
1,29,0,1,0,0,3,0,1,9,1
0,53,2,0,0,0,6,0,136,5,1
1,21,0,0,1,0,1,0,457,9,1
1,21,0,0,0,0,0,0,30,4,0
0,27,0,0,0,0,1,0,1,5,1
0,50,0,0,0,0,2,0,28,2,0
0,65,0,0,0,0,0,0,1,1,0
0,59,2,0,0,0,0,1,1,1,0
1,59,0,0,0,0,0,1,2,1,0
1,24,0,0,0,0,0,1,4,7,0
1,40,0,0,0,0,0,0,2,1,0
1,34,0,1,0,0,10,0,1,9,1
1,23,0,1,0,4,2,0,54,9,0
0,31,0,0,0,0,4,0,3,4,0
1,30,3,0,0,0,1,0,1,2,1
1,52,0,0,0,0,1,0,1,1,0
1,29,2,0,0,0,1,0,34,4,1
1,24,0,0,0,0,15,0,153,9,1
1,38,0,0,0,0,2,0,3,3,1
0,22,0,0,0,0,0,0,1,8,0
1,43,0,0,0,0,0,0,31,5,0
1,45,2,0,0,0,0,1,3,1,0
1,32,2,0,0,0,5,0,142,9,1
1,36,0,0,0,0,0,0,2,1,0
1,22,0,0,0,0,3,0,184,10,0
1,55,0,0,0,0,0,0,32,1,0
1,36,0,0,1,0,18,0,1,10,0
1,26,0,0,0,0,2,0,9,2,1
1,23,2,0,0,1,1,1,1,2,0
0,47,5,0,0,0,0,0,4,1,0
1,28,2,0,0,0,1,1,31,2,1
1,42,0,0,0,0,1,1,1,1,0
1,41,0,0,0,0,9,0,203,5,0
0,42,0,0,0,0,1,0,1,1,0
1,21,0,0,1,0,1,0,3,7,0
1,27,3,0,0,0,0,0,1,2,1
1,32,2,0,0,0,1,1,1,1,0
1,61,3,0,0,0,2,0,4,4,1
1,27,2,0,0,0,0,1,1,5,0
1,26,0,0,0,0,0,0,3,2,0
1,41,3,0,0,0,1,1,30,1,0
1,41,0,0,0,0,1,0,1,1,0
0,28,2,0,0,0,1,1,1,5,1
1,58,2,0,0,0,1,0,1,4,0
1,43,0,0,0,0,0,0,59,5,1
1,30,2,0,0,0,3,0,100,4,0
1,33,0,0,0,0,21,1,113,7,1
0,55,2,0,0,0,0,1,147,1,0
1,21,2,0,0,1,0,1,1,3,0
0,32,2,0,0,1,0,1,2,1,0
1,22,0,0,0,0,1,0,1,4,1
1,51,0,0,0,0,3,0,1,1,0
0,35,0,0,0,0,4,0,1,6,0
1,20,0,0,0,1,2,0,246,10,1
1,35,2,0,0,0,2,0,2,3,0
1,27,0,0,0,0,1,0,1,3,0
0,37,0,0,0,0,3,0,29,1,0
1,28,0,0,0,0,0,1,1,7,1
1,40,2,0,0,0,2,0,32,2,0
1,41,2,0,0,0,3,1,2,5,1
1,24,0,0,0,0,0,1,2,8,1
0,33,0,0,0,0,3,1,3,4,0
1,25,0,0,0,0,4,0,1,8,1
0,30,2,0,0,0,4,0,30,6,0
1,20,0,0,0,0,1,0,53,7,1
0,42,0,0,0,0,1,0,1,1,0
0,40,0,0,0,0,15,0,81,7,1
1,39,0,0,0,0,0,0,1,4,1
1,21,0,0,0,0,0,0,90,7,0
1,39,2,0,0,0,2,0,61,2,1
1,24,2,0,0,0,0,0,1,2,0
1,41,0,0,0,0,0,0,1,1,0
1,39,0,0,0,0,1,0,29,4,0
1,39,5,0,1,0,9,0,61,2,0
0,24,0,0,0,0,3,0,1,8,0
1,50,3,0,0,0,1,1,1,1,0
0,24,0,0,0,0,1,0,31,4,0
1,29,0,0,0,0,0,1,2,2,1
1,39,0,0,0,0,35,0,122,10,0
1,25,2,0,0,0,2,1,41,5,1
0,23,2,0,0,0,0,0,61,6,1
1,22,0,0,0,1,1,0,1,10,1
1,24,0,0,0,0,3,0,1,8,0
1,44,2,0,0,0,2,1,2,1,0
1,20,0,0,0,1,1,0,42,9,0
1,33,3,0,0,0,3,0,2,1,0
1,39,2,0,0,0,11,0,31,3,0
0,26,5,0,0,0,4,1,62,7,1
0,26,0,0,1,0,6,0,7,5,0
1,26,0,0,3,0,3,1,206,9,1
1,27,2,0,0,0,5,0,30,8,0
0,24,0,0,0,0,3,1,3,6,1
1,44,0,0,0,0,0,1,94,5,0
1,36,2,0,0,0,1,0,46,2,1
1,39,2,0,0,0,10,0,2,8,1
1,42,2,0,0,0,0,0,30,4,0
1,45,2,0,0,0,1,1,32,1,0
1,25,0,0,1,0,7,0,10,10,1
0,28,2,0,0,0,7,0,145,9,0
1,33,2,0,0,0,0,0,35,2,0
1,25,2,0,0,0,0,1,4,3,0
1,50,4,0,0,0,0,0,32,1,0
1,32,0,0,1,0,5,0,10,4,0
1,23,0,0,0,0,0,0,116,7,0
1,39,2,0,0,0,0,1,61,5,0
1,27,0,0,0,0,12,0,29,8,1
0,35,2,0,0,0,4,1,61,7,0
1,23,0,0,0,0,1,0,3,5,0
0,38,0,0,0,0,0,1,1,1,0
1,30,0,0,0,0,4,0,8,2,0
1,30,2,0,0,0,1,0,29,5,0
0,30,2,0,0,0,0,1,1,8,0
1,26,0,1,1,0,18,0,435,10,1
1,29,5,0,0,0,0,0,1,1,0
1,31,0,0,0,0,2,0,60,2,1
0,22,1,0,0,0,0,0,119,6,0
